id,duration,timeLoss,departLane
v291,52.00,17.62,E1_0
v294,45.00,10.45,E1_0
v304,51.00,16.10,E5_0
v303,54.00,19.46,E5_0
v293,48.00,13.66,E1_0
v296,41.00,6.06,E1_0
v306,47.00,11.90,E5_0
v305,50.00,15.30,E5_0
v295,44.00,9.39,E1_0
v308,43.00,7.86,E5_0
v307,46.00,11.11,E5_0
v297,88.00,49.43,E3_0
v298,86.00,47.09,E3_0
v300,81.00,42.72,E3_0
v311,84.00,44.99,E7_0
v310,87.00,48.34,E7_0
v299,85.00,45.93,E3_0
v312,83.00,44.44,E7_0
v313,54.00,19.65,E1_0
v314,52.00,16.94,E1_0
v316,47.00,12.61,E1_0
v326,53.00,18.31,E5_0
v325,56.00,21.15,E5_0
v315,50.00,15.48,E1_0
v318,43.00,8.41,E1_0
v328,49.00,14.55,E5_0
v327,52.00,17.11,E5_0
v317,46.00,11.60,E1_0
v320,39.00,4.27,E1_0
v330,45.00,10.50,E5_0
v329,48.00,13.00,E5_0
v319,42.00,7.68,E1_0
v331,43.00,8.72,E5_0
v332,41.00,6.28,E5_0
v322,83.00,44.75,E3_0
v321,86.00,47.59,E3_0
v324,79.00,40.80,E3_0
v334,85.00,46.05,E7_0
v333,88.00,49.50,E7_0
v323,82.00,43.74,E3_0
v336,81.00,42.06,E7_0
v335,84.00,45.44,E7_0
v338,49.00,14.54,E1_0
v337,53.00,18.56,E1_0
v340,45.00,10.43,E1_0
v350,51.00,16.28,E5_0
v349,54.00,19.09,E5_0
v339,49.00,14.24,E1_0
v342,41.00,6.25,E1_0
v352,47.00,12.31,E5_0
v351,50.00,15.04,E5_0
v341,45.00,10.40,E1_0
v343,40.00,5.23,E1_0
v354,43.00,8.08,E5_0
v353,46.00,10.85,E5_0
v355,42.00,6.85,E5_0
v344,40.00,4.97,E1_0
v356,40.00,5.65,E5_0
v346,80.00,41.75,E3_0
v345,83.00,44.55,E3_0
v348,76.00,37.75,E3_0
v358,82.00,43.00,E7_0
v357,85.00,46.27,E7_0
v347,79.00,40.40,E3_0
v360,78.00,39.13,E7_0
v359,81.00,42.03,E7_0
v361,50.00,15.70,E1_0
v362,48.00,12.87,E1_0
v364,43.00,8.69,E1_0
v374,49.00,14.40,E5_0
v373,52.00,17.24,E5_0
v363,46.00,11.52,E1_0
v376,45.00,10.20,E5_0
v375,48.00,13.14,E5_0
v365,42.00,7.34,E1_0
v366,40.00,5.07,E1_0
v378,41.00,6.02,E5_0
v377,44.00,8.97,E5_0
v367,39.00,4.48,E1_0
v379,40.00,4.86,E5_0
v380,39.00,4.71,E5_0
v368,39.00,4.40,E1_0
v370,78.00,39.49,E3_0
v369,81.00,42.70,E3_0
v372,74.00,35.20,E3_0
v381,83.00,44.22,E7_0
v371,77.00,38.52,E3_0
v382,81.00,42.11,E7_0
v383,79.00,40.25,E7_0
v384,77.00,38.07,E7_0
v386,45.00,10.44,E1_0
v385,48.00,13.68,E1_0
v388,41.00,6.30,E1_0
v398,47.00,12.09,E5_0
v397,50.00,15.36,E5_0
v387,44.00,9.46,E1_0
v389,40.00,4.95,E1_0
v400,43.00,7.95,E5_0
v399,46.00,11.36,E5_0
v402,40.00,5.65,E5_0
v401,42.00,7.33,E5_0
v390,40.00,4.81,E1_0
v391,39.00,4.44,E1_0
v403,40.00,4.86,E5_0
v404,39.00,4.73,E5_0
v392,39.00,4.31,E1_0
v394,78.00,39.26,E3_0
v393,80.00,41.41,E3_0
v406,78.00,39.48,E7_0
v405,82.00,43.06,E7_0
v396,73.00,34.00,E3_0
v395,77.00,38.23,E3_0
v407,77.00,38.83,E7_0
v408,74.00,35.84,E7_0
v410,42.00,7.23,E1_0
v409,46.00,11.15,E1_0
v411,41.00,6.33,E1_0
v421,48.00,13.42,E5_0
v422,46.00,10.92,E5_0
v412,40.00,5.43,E1_0
v424,41.00,6.66,E5_0
v423,44.00,9.34,E5_0
v413,39.00,4.65,E1_0
v425,40.00,5.33,E5_0
v426,40.00,5.09,E5_0
v414,40.00,4.96,E1_0
v415,39.00,4.58,E1_0
v427,40.00,5.39,E5_0
v417,77.00,38.72,E3_0
v418,75.00,36.48,E3_0
v430,76.00,37.36,E7_0
v429,79.00,40.09,E7_0
v420,71.00,32.19,E3_0
v419,74.00,35.47,E3_0
v432,72.00,33.53,E7_0
v431,75.00,36.25,E7_0
v433,45.00,9.91,E1_0
v416,84.00,48.90,E1_0
v435,40.00,5.70,E1_0
v445,46.00,11.60,E5_0
v428,84.00,49.35,E5_0
v434,44.00,8.82,E1_0
v447,42.00,7.44,E5_0
v446,45.00,10.21,E5_0
v436,39.00,4.66,E1_0
v448,41.00,6.08,E5_0
v449,39.00,4.53,E5_0
v437,40.00,4.76,E1_0
v450,39.00,4.74,E5_0
v438,40.00,4.95,E1_0
v451,39.00,3.99,E5_0
v442,73.00,34.20,E3_0
v441,76.00,36.94,E3_0
v454,74.00,35.04,E7_0
v453,77.00,38.27,E7_0
v444,69.00,30.18,E3_0
v443,72.00,32.94,E3_0
v456,70.00,30.99,E7_0
v455,73.00,34.02,E7_0
v440,81.00,46.64,E1_0
v439,84.00,49.28,E1_0
v469,43.00,8.41,E5_0
v458,41.00,6.58,E1_0
v457,44.00,9.44,E1_0
v452,84.00,49.13,E5_0
v459,40.00,5.49,E1_0
v470,43.00,7.87,E5_0
v471,41.00,6.00,E5_0
v460,39.00,4.50,E1_0
v472,40.00,4.79,E5_0
v473,39.00,4.53,E5_0
v461,39.00,4.54,E1_0
v474,39.00,4.63,E5_0
v462,40.00,5.11,E1_0
v466,71.00,31.98,E3_0
v465,74.00,35.11,E3_0
v478,72.00,33.08,E7_0
v477,75.00,36.03,E7_0
v468,66.00,27.18,E3_0
v467,69.00,29.96,E3_0
v480,68.00,29.04,E7_0
v479,71.00,32.21,E7_0
v464,80.00,45.19,E1_0
v463,83.00,48.06,E1_0
v476,81.00,46.60,E5_0
v475,84.00,49.18,E5_0
v482,40.00,5.17,E1_0
v481,43.00,8.00,E1_0
v494,41.00,6.71,E5_0
v493,44.00,9.34,E5_0
v483,40.00,5.01,E1_0
v495,40.00,5.19,E5_0
v484,39.00,4.36,E1_0
v496,39.00,4.56,E5_0
v497,39.00,4.09,E5_0
v485,40.00,4.97,E1_0
v498,39.00,4.03,E5_0
v490,68.00,29.76,E3_0
v489,72.00,33.16,E3_0
v502,70.00,31.63,E7_0
v501,73.00,34.40,E7_0
v492,65.00,25.92,E3_0
v491,68.00,28.94,E3_0
v504,66.00,27.44,E7_0
v503,69.00,30.28,E7_0
v487,81.00,46.04,E1_0
v486,84.00,48.90,E1_0
v500,79.00,44.33,E5_0
v499,82.00,47.18,E5_0
v488,79.00,44.65,E1_0
v505,41.00,5.96,E1_0
v518,39.00,4.49,E5_0
v517,42.00,7.21,E5_0
v506,40.00,5.34,E1_0
v519,39.00,4.65,E5_0
v507,39.00,4.55,E1_0
v520,39.00,4.37,E5_0
v508,39.00,4.27,E1_0
v521,39.00,4.41,E5_0
v514,67.00,28.13,E3_0
v513,70.00,30.99,E3_0
v526,68.00,29.36,E7_0
v525,71.00,32.18,E7_0
v515,65.00,26.83,E3_0
v516,63.00,24.25,E3_0
v527,66.00,27.83,E7_0
v528,64.00,25.29,E7_0
v510,81.00,46.30,E1_0
v509,85.00,49.92,E1_0
v523,80.00,44.98,E5_0
v512,77.00,42.12,E1_0
v522,84.00,48.77,E5_0
v511,81.00,46.03,E1_0
v541,40.00,5.50,E5_0
v529,40.00,5.02,E1_0
v524,79.00,44.56,E5_0
v542,40.00,4.86,E5_0
v530,40.00,5.15,E1_0
v543,39.00,4.10,E5_0
v531,40.00,5.30,E1_0
v544,39.00,4.31,E5_0
v532,41.00,5.96,E1_0
v545,40.00,4.95,E5_0
v538,65.00,26.12,E3_0
v537,68.00,29.12,E3_0
v550,66.00,27.28,E7_0
v549,69.00,30.25,E7_0
v539,63.00,24.84,E3_0
v540,61.00,22.62,E3_0
v552,62.00,23.00,E7_0
v551,65.00,26.25,E7_0
v534,78.00,43.50,E1_0
v533,81.00,46.41,E1_0
v546,80.00,45.70,E5_0
v536,74.00,39.20,E1_0
v547,78.00,43.06,E5_0
v548,76.00,41.43,E5_0
v535,78.00,43.02,E1_0
v565,39.00,4.68,E5_0
v553,39.00,4.48,E1_0
v566,39.00,4.66,E5_0
v554,39.00,4.34,E1_0
v567,39.00,4.10,E5_0
v555,39.00,4.31,E1_0
v568,40.00,5.44,E5_0
v562,62.00,23.44,E3_0
v561,66.00,27.17,E3_0
v564,58.00,19.75,E3_0
v574,64.00,24.97,E7_0
v573,67.00,28.42,E7_0
v576,59.00,20.73,E7_0
v563,62.00,23.41,E3_0
v575,63.00,24.52,E7_0
v557,80.00,45.33,E1_0
v556,83.00,48.39,E1_0
v570,79.00,44.25,E5_0
v569,82.00,46.88,E5_0
v558,79.00,44.21,E1_0
v559,77.00,41.98,E1_0
v572,75.00,40.14,E5_0
v571,78.00,43.15,E5_0
v560,75.00,40.28,E1_0
v589,39.00,4.30,E5_0
v577,40.00,5.01,E1_0
v590,40.00,5.03,E5_0
v578,40.00,4.89,E1_0
v579,39.00,4.31,E1_0
v591,40.00,5.09,E5_0
v592,39.00,4.57,E5_0
v586,61.00,21.87,E3_0
v585,64.00,25.10,E3_0
v598,62.00,23.26,E7_0
v597,65.00,26.06,E7_0
v588,57.00,18.13,E3_0
v600,58.00,19.37,E7_0
v599,61.00,22.27,E7_0
v587,61.00,22.05,E3_0
v581,79.00,44.07,E1_0
v580,82.00,47.33,E1_0
v593,81.00,46.42,E5_0
v594,78.00,43.25,E5_0
v583,75.00,40.35,E1_0
v582,78.00,43.37,E1_0
v596,74.00,39.18,E5_0
v584,74.00,39.15,E1_0
v595,78.00,43.14,E5_0
v613,39.00,4.15,E5_0
v601,40.00,5.62,E1_0
v614,39.00,4.40,E5_0
v602,39.00,4.52,E1_0
v610,58.00,19.76,E3_0
v621,62.00,23.74,E7_0
v609,62.00,23.01,E3_0
v612,54.00,15.85,E3_0
v622,60.00,21.50,E7_0
v611,58.00,18.92,E3_0
v624,56.00,17.52,E7_0
v623,59.00,20.48,E7_0
v604,80.00,45.42,E1_0
v603,83.00,48.59,E1_0
v606,76.00,41.26,E1_0
v616,82.00,47.20,E5_0
v615,85.00,50.57,E5_0
v605,79.00,44.59,E1_0
v608,72.00,37.45,E1_0
v618,78.00,43.07,E5_0
v617,81.00,46.57,E5_0
v607,75.00,40.56,E1_0
v620,74.00,38.94,E5_0
v619,77.00,42.56,E5_0
v625,39.00,4.42,E1_0
v637,40.00,5.15,E5_0
v638,40.00,5.63,E5_0
v634,57.00,17.94,E3_0
v633,60.00,21.07,E3_0
v636,52.00,13.79,E3_0
v646,58.00,19.38,E7_0
v645,61.00,22.55,E7_0
v635,56.00,17.04,E3_0
v648,54.00,15.36,E7_0
v647,57.00,18.35,E7_0
v626,85.00,50.26,E1_0
v627,82.00,46.81,E1_0
v640,80.00,45.01,E5_0
v629,77.00,42.52,E1_0
v639,83.00,48.06,E5_0
v628,81.00,46.08,E1_0
v642,76.00,41.08,E5_0
v631,72.00,37.63,E1_0
v641,79.00,43.83,E5_0
v630,77.00,41.88,E1_0
v643,74.00,39.58,E5_0
v644,72.00,37.19,E5_0
v632,71.00,36.40,E1_0
v661,39.00,4.28,E5_0
v649,40.00,4.99,E1_0
v657,57.00,18.44,E3_0
v658,55.00,16.23,E3_0
v670,56.00,17.07,E7_0
v669,59.00,20.19,E7_0
v659,53.00,14.65,E3_0
v660,51.00,12.76,E3_0
v672,52.00,13.60,E7_0
v671,55.00,16.14,E7_0
v651,78.00,43.66,E1_0
v650,81.00,46.41,E1_0
v663,80.00,45.29,E5_0
v652,76.00,41.31,E1_0
v662,84.00,48.93,E5_0
v653,74.00,39.00,E1_0
v664,79.00,44.55,E5_0
v655,69.00,34.63,E1_0
v665,76.00,41.27,E5_0
v654,72.00,37.31,E1_0
v666,75.00,40.35,E5_0
v667,72.00,37.35,E5_0
v656,68.00,33.15,E1_0
v668,71.00,36.09,E5_0
v682,53.00,14.15,E3_0
v681,56.00,16.95,E3_0
v694,54.00,15.06,E7_0
v693,57.00,18.80,E7_0
v683,51.00,12.83,E3_0
v684,49.00,10.04,E3_0
v696,50.00,11.47,E7_0
v695,53.00,14.61,E7_0
v674,80.00,45.25,E1_0
v673,83.00,48.02,E1_0
v686,81.00,46.16,E5_0
v685,84.00,48.90,E5_0
v675,78.00,43.77,E1_0
v676,76.00,41.17,E1_0
v688,77.00,42.54,E5_0
v687,80.00,45.04,E5_0
v677,74.00,39.61,E1_0
v678,72.00,36.92,E1_0
v690,73.00,38.52,E5_0
v689,76.00,41.19,E5_0
v679,70.00,35.23,E1_0
v680,68.00,32.77,E1_0
v692,69.00,34.33,E5_0
v691,72.00,37.00,E5_0
v705,53.00,14.25,E3_0
v706,51.00,11.96,E3_0
v718,52.00,13.03,E7_0
v717,55.00,16.53,E7_0
v707,49.00,10.67,E3_0
v708,47.00,8.07,E3_0
v720,47.00,8.79,E7_0
v719,51.00,12.48,E7_0
v697,80.00,45.33,E1_0
v698,78.00,43.22,E1_0
v710,79.00,44.11,E5_0
v709,82.00,47.33,E5_0
v699,76.00,41.65,E1_0
v700,74.00,39.08,E1_0
v712,75.00,40.34,E5_0
v711,78.00,42.95,E5_0
v702,70.00,35.06,E1_0
v701,73.00,37.86,E1_0
v714,71.00,36.15,E5_0
v713,74.00,39.54,E5_0
v703,68.00,33.58,E1_0
v704,66.00,30.95,E1_0
v716,67.00,32.37,E5_0
v715,70.00,35.26,E5_0
v730,48.00,9.71,E3_0
v729,52.00,13.07,E3_0
v732,44.00,5.61,E3_0
v742,50.00,11.08,E7_0
v741,53.00,13.95,E7_0
v731,47.00,8.85,E3_0
v744,46.00,7.08,E7_0
v743,49.00,10.71,E7_0
v722,76.00,40.93,E1_0
v721,79.00,43.88,E1_0
v724,71.00,36.61,E1_0
v734,77.00,42.12,E5_0
v733,80.00,45.53,E5_0
v723,75.00,39.92,E1_0
v737,70.00,35.07,E5_0
v735,76.00,41.47,E5_0
v726,68.00,33.17,E1_0
v725,71.00,36.08,E1_0
v738,69.00,34.03,E5_0
v736,75.00,40.30,E5_0
v728,64.00,28.97,E1_0
v740,64.00,29.64,E5_0
v727,67.00,31.85,E1_0
v739,68.00,33.36,E5_0
v754,45.00,6.06,E3_0
v753,50.00,11.06,E3_0
v755,44.00,5.36,E3_0
v766,47.00,8.18,E7_0
v765,51.00,12.07,E7_0
v756,43.00,4.82,E3_0
v767,46.00,6.99,E7_0
v768,44.00,5.17,E7_0
v746,73.00,38.67,E1_0
v745,76.00,41.66,E1_0
v758,74.00,39.70,E5_0
v748,69.00,34.48,E1_0
v757,78.00,42.80,E5_0
v747,73.00,37.83,E1_0
v750,65.00,30.33,E1_0
v760,71.00,36.09,E5_0
v759,74.00,39.13,E5_0
v749,68.00,33.58,E1_0
v752,61.00,26.15,E1_0
v762,67.00,32.33,E5_0
v761,70.00,35.03,E5_0
v751,64.00,29.52,E1_0
v764,63.00,28.40,E5_0
v763,66.00,31.01,E5_0
v778,43.00,4.62,E3_0
v777,46.00,7.82,E3_0
v790,44.00,5.12,E7_0
v789,49.00,10.66,E7_0
v791,44.00,5.78,E7_0
v779,43.00,4.80,E3_0
v792,43.00,4.54,E7_0
v780,44.00,4.95,E3_0
v770,71.00,36.70,E1_0
v769,75.00,39.90,E1_0
v772,67.00,32.46,E1_0
v782,73.00,38.14,E5_0
v781,76.00,41.30,E5_0
v771,71.00,35.79,E1_0
v774,63.00,28.35,E1_0
v784,69.00,33.91,E5_0
v783,72.00,37.36,E5_0
v773,67.00,31.83,E1_0
v776,59.00,24.36,E1_0
v786,65.00,30.19,E5_0
v785,68.00,33.29,E5_0
v775,62.00,27.59,E1_0
v788,61.00,25.99,E5_0
v787,64.00,29.06,E5_0
v801,44.00,5.15,E3_0
v813,45.00,6.72,E7_0
v814,43.00,4.34,E7_0
v802,44.00,4.91,E3_0
v815,43.00,4.85,E7_0
v803,44.00,4.91,E3_0
v804,43.00,4.70,E3_0
v816,44.00,5.12,E7_0
v794,69.00,34.25,E1_0
v793,72.00,37.34,E1_0
v796,65.00,30.71,E1_0
v806,71.00,36.48,E5_0
v805,74.00,39.00,E5_0
v795,68.00,33.47,E1_0
v798,61.00,26.51,E1_0
v808,67.00,32.30,E5_0
v807,70.00,35.26,E5_0
v797,64.00,29.51,E1_0
v800,57.00,22.28,E1_0
v810,63.00,28.10,E5_0
v809,66.00,31.21,E5_0
v799,60.00,25.26,E1_0
v812,59.00,23.93,E5_0
v811,62.00,27.05,E5_0
v825,43.00,4.77,E3_0
v837,44.00,5.55,E7_0
v826,43.00,4.86,E3_0
v838,44.00,5.25,E7_0
v827,44.00,5.05,E3_0
v839,44.00,5.16,E7_0
v828,43.00,4.79,E3_0
v840,44.00,4.92,E7_0
v818,67.00,32.43,E1_0
v817,70.00,35.60,E1_0
v830,69.00,34.07,E5_0
v829,72.00,37.59,E5_0
v820,63.00,28.08,E1_0
v819,66.00,31.11,E1_0
v832,65.00,30.10,E5_0
v831,68.00,33.26,E5_0
v822,59.00,24.06,E1_0
v821,62.00,27.01,E1_0
v834,61.00,26.00,E5_0
v833,64.00,29.23,E5_0
v823,57.00,22.69,E1_0
v824,55.00,19.90,E1_0
v836,57.00,21.84,E5_0
v835,60.00,25.09,E5_0
v849,43.00,4.42,E3_0
v861,43.00,4.49,E7_0
v850,43.00,4.59,E3_0
v862,43.00,4.29,E7_0
v851,43.00,4.44,E3_0
v863,43.00,4.58,E7_0
v852,43.00,4.70,E3_0
v864,43.00,4.26,E7_0
v842,65.00,30.40,E1_0
v841,69.00,34.01,E1_0
v844,61.00,26.30,E1_0
v854,67.00,32.13,E5_0
v853,70.00,35.39,E5_0
v843,65.00,29.90,E1_0
v846,57.00,22.54,E1_0
v856,63.00,28.52,E5_0
v855,66.00,31.52,E5_0
v845,61.00,25.84,E1_0
v848,53.00,18.48,E1_0
v858,59.00,24.38,E5_0
v857,62.00,27.45,E5_0
v847,56.00,21.70,E1_0
v860,55.00,20.27,E5_0
v859,58.00,23.40,E5_0
v873,43.00,4.49,E3_0
v885,43.00,4.51,E7_0
v886,43.00,4.54,E7_0
v874,44.00,5.01,E3_0
v887,43.00,4.44,E7_0
v875,44.00,4.92,E3_0
v888,44.00,5.95,E7_0
v866,64.00,28.86,E1_0
v865,67.00,31.85,E1_0
